date,open,high,low,close,volume
2024-08-19,0.000007286,0.000007700,0.000007163,0.000007696,168496073113.13730
2024-08-20,0.000007677,0.000008284,0.000007506,0.000007752,462440114368.57513
2024-08-21,0.000007758,0.000008209,0.000007510,0.000007908,270443929142.91768
2024-08-22,0.000007930,0.000008078,0.000007739,0.000007983,236604364268.02715
2024-08-23,0.000008011,0.000009290,0.000007959,0.000009072,487545533207.04631
2024-08-24,0.000009087,0.000009847,0.000008882,0.000009496,285920688536.01108
2024-08-25,0.000009497,0.000009520,0.000008697,0.000009111,196074488720.09461
2024-08-26,0.000009144,0.000009261,0.000008423,0.000008541,234443011817.86837
2024-08-27,0.000008544,0.000008691,0.000007517,0.000007651,306366687757.58890
2024-08-28,0.000007635,0.000008133,0.000007343,0.000007677,435716767081.59047
2024-08-29,0.000007695,0.000008204,0.000007555,0.000007653,367672933903.83573
2024-08-30,0.000007640,0.000008013,0.000007348,0.000007784,845394933044.42915
2024-08-31,0.000007769,0.000007864,0.000007523,0.000007609,445735352738.80457
2024-09-01,0.000007602,0.000007633,0.000007062,0.000007133,174474210748.26900
2024-09-02,0.000007132,0.000007688,0.000007086,0.000007600,152375560066.35514
2024-09-03,0.000007603,0.000007751,0.000007249,0.000007249,90501094709.85775
2024-09-04,0.000007277,0.000007517,0.000006845,0.000007330,141937897466.29249
2024-09-05,0.000007356,0.000007398,0.000007006,0.000007105,97493142893.72168
2024-09-06,0.000007104,0.000007264,0.000006334,0.000006638,490775290292.70028
2024-09-07,0.000006641,0.000007020,0.000006641,0.000006764,215434400382.08945
2024-09-08,0.000006761,0.000007402,0.000006741,0.000007077,192421787104.88220
2024-09-09,0.000007076,0.000007650,0.000006952,0.000007381,423189252464.61846
2024-09-10,0.000007390,0.000007560,0.000007289,0.000007465,193676583280.76891
2024-09-11,0.000007466,0.000007466,0.000006980,0.000007246,190900979726.78033
2024-09-12,0.000007237,0.000007483,0.000007215,0.000007413,182883340290.63668
2024-09-13,0.000007414,0.000008050,0.000007307,0.000007910,227005511451.82151
2024-09-14,0.000007910,0.000007943,0.000007632,0.000007751,108440090742.96165
2024-09-15,0.000007754,0.000007820,0.000007298,0.000007367,90160083917.85956
2024-09-16,0.000007351,0.000007380,0.000007066,0.000007193,163618418001.84672
2024-09-17,0.000007191,0.000007642,0.000007107,0.000007305,149753881463.96069
2024-09-18,0.000007313,0.000007547,0.000006993,0.000007536,114449203010.26964
2024-09-19,0.000007550,0.000008335,0.000007550,0.000007952,396182691248.13159
2024-09-20,0.000007986,0.000008498,0.000007721,0.000008241,179196161845.10786
2024-09-21,0.000008250,0.000008438,0.000008011,0.000008421,50326510928.72003
2024-09-22,0.000008421,0.000008470,0.000007736,0.000008012,95563474500.44702
2024-09-23,0.000008018,0.000008328,0.000007847,0.000008130,146025929585.16661
2024-09-24,0.000008134,0.000008750,0.000007928,0.000008590,904146454294.25240
2024-09-25,0.000008560,0.000008783,0.000008367,0.000008456,120785133527.62657
2024-09-26,0.000008450,0.000009714,0.000008224,0.000009508,485820637998.05056
2024-09-27,0.000009508,0.000010950,0.000009379,0.000010697,1072954252637.07895
2024-09-28,0.000010692,0.000011550,0.000010564,0.000011382,631854886493.15367
2024-09-29,0.000011390,0.000011953,0.000010984,0.000011328,390648130311.13070
2024-09-30,0.000011286,0.000011496,0.000010357,0.000010473,548818824370.41386
2024-10-01,0.000010461,0.000011434,0.000009297,0.000009707,1091879579539.14826
2024-10-02,0.000009699,0.000010312,0.000008940,0.000009233,445456536612.60141
2024-10-03,0.000009265,0.000009513,0.000008351,0.000008632,432191282686.70060
2024-10-04,0.000008640,0.000009600,0.000008493,0.000009390,501405885771.27409
2024-10-05,0.000009394,0.000009600,0.000009148,0.000009350,231631132607.88279
2024-10-06,0.000009346,0.000010327,0.000009263,0.000010233,417669868128.24642
2024-10-07,0.000010230,0.000010804,0.000009789,0.000009807,701534463923.36340
2024-10-08,0.000009809,0.000010059,0.000009318,0.000009504,269544711439.31442
2024-10-09,0.000009531,0.000009844,0.000008982,0.000009107,302531473576.53443
2024-10-10,0.000009119,0.000009456,0.000008808,0.000009284,151822946327.83398
2024-10-11,0.000009279,0.000009948,0.000009205,0.000009736,248215827893.28252
2024-10-12,0.000009745,0.000010222,0.000009684,0.000009892,333201313343.79849
2024-10-13,0.000009908,0.000009985,0.000009379,0.000009680,252471494881.65958
2024-10-14,0.000009699,0.000011071,0.000009558,0.000010898,487275941643.47903
2024-10-15,0.000010894,0.000011152,0.000010024,0.000010389,496954809678.66299
2024-10-16,0.000010385,0.000010657,0.000010114,0.000010442,141560257375.98904
2024-10-17,0.000010510,0.000010548,0.000009626,0.000009878,141064902902.51093
2024-10-18,0.000009910,0.000010712,0.000009841,0.000010499,254986622350.45185
2024-10-19,0.000010500,0.000010927,0.000010302,0.000010498,78252652078.33215
2024-10-20,0.000010510,0.000010787,0.000010120,0.000010656,105157432222.90040
2024-10-21,0.000010680,0.000010887,0.000010047,0.000010182,225098981271.56548
2024-10-22,0.000010188,0.000010336,0.000009865,0.000010069,111021608916.92772
2024-10-23,0.000010083,0.000010083,0.000009410,0.000009806,108534662166.28633
2024-10-24,0.000009803,0.000010083,0.000009680,0.000009993,183649476192.45175
2024-10-25,0.000009997,0.000010028,0.000008420,0.000008804,174783538626.86739
2024-10-26,0.000008775,0.000009100,0.000008626,0.000009058,157578754550.95809
2024-10-27,0.000009060,0.000009272,0.000008918,0.000009155,117605483555.47777
2024-10-28,0.000009163,0.000009500,0.000008587,0.000009159,353119110947.13153
2024-10-29,0.000009140,0.000009906,0.000009140,0.000009673,372369627663.21282
2024-10-30,0.000009650,0.000010114,0.000009267,0.000009640,456926880230.47065
2024-10-31,0.000009672,0.000009678,0.000009002,0.000009105,383024083333.16459
2024-11-01,0.000009105,0.000009334,0.000008720,0.000008885,168074845676.31147
2024-11-02,0.000008885,0.000008982,0.000008542,0.000008699,60668494307.46439
2024-11-03,0.000008719,0.000008719,0.000007875,0.000008194,205304533121.47970
2024-11-04,0.000008171,0.000008354,0.000007720,0.000007913,124415165112.21683
2024-11-05,0.000007959,0.000008904,0.000007958,0.000008572,614347207640.80871
2024-11-06,0.000008586,0.000010051,0.000008583,0.000009909,677059833382.21855
2024-11-07,0.000009920,0.000011054,0.000009851,0.000010990,584504809302.70808
2024-11-08,0.000011000,0.000011495,0.000010290,0.000010796,438395447441.82285
2024-11-09,0.000010762,0.000011466,0.000010466,0.000011187,306891980640.06018
2024-11-10,0.000011188,0.000012997,0.000011005,0.000012330,1102646487496.76622
2024-11-11,0.000012362,0.000013485,0.000011780,0.000013014,1057721736248.28036
2024-11-12,0.000013010,0.000014970,0.000012288,0.000014167,1871783924148.36229
2024-11-13,0.000014146,0.000022479,0.000012519,0.000020814,4114123305386.43127
2024-11-14,0.000020822,0.000025810,0.000020051,0.000020657,3607547890330.90472
2024-11-15,0.000020661,0.000023990,0.000018830,0.000023359,2019739521095.84460
2024-11-16,0.000023341,0.000023650,0.000020699,0.000021262,1089532215280.59856
2024-11-17,0.000021305,0.000022562,0.000019470,0.000021218,1592590729919.41860
2024-11-18,0.000021214,0.000022769,0.000019663,0.000020484,1522165344602.97933
2024-11-19,0.000020498,0.000021289,0.000018958,0.000019705,1015251077912.14510
2024-11-20,0.000019733,0.000020603,0.000018326,0.000018791,1012514169785.54392
2024-11-21,0.000018791,0.000021798,0.000018066,0.000020706,2396651481304.31269
2024-11-22,0.000020726,0.000021851,0.000019770,0.000020661,944460869467.16855
2024-11-23,0.000020670,0.000022370,0.000019730,0.000020513,1560238434951.40144
2024-11-24,0.000020473,0.000021237,0.000019088,0.000020213,574601590258.52990
2024-11-25,0.000020200,0.000020753,0.000018334,0.000018970,555362552900.55490
2024-11-26,0.000018970,0.000019460,0.000017320,0.000018278,569363385037.28706
2024-11-27,0.000018264,0.000020180,0.000017893,0.000019766,605179366585.92481
2024-11-28,0.000019761,0.000020340,0.000018939,0.000019878,755339014251.32545
2024-11-29,0.000019882,0.000021316,0.000019522,0.000020459,684936536104.51297
2024-11-30,0.000020460,0.000021631,0.000020099,0.000020208,626478516860.57935
2024-12-01,0.000020206,0.000023326,0.000020090,0.000022277,1287348598060.50183
2024-12-02,0.000022269,0.000023008,0.000019598,0.000020444,1002055734102.65840
2024-12-03,0.000020444,0.000021173,0.000018847,0.000020294,740781106570.50961
2024-12-04,0.000020273,0.000022091,0.000020211,0.000021820,971305073635.11455
2024-12-05,0.000021827,0.000022890,0.000020366,0.000021227,1102959155254.80546
2024-12-06,0.000021210,0.000022270,0.000020371,0.000021596,733761259958.94120
2024-12-07,0.000021603,0.000026940,0.000021138,0.000024919,1907054114401.71188
2024-12-08,0.000024926,0.000027181,0.000024223,0.000026434,1503500796496.44976
2024-12-09,0.000026445,0.000028371,0.000022881,0.000026548,2231837237953.40483
2024-12-10,0.000026512,0.000027234,0.000022100,0.000023606,2102624041162.83670
2024-12-11,0.000023487,0.000025476,0.000021641,0.000025128,1101946154519.25610
2024-12-12,0.000025128,0.000025739,0.000023224,0.000023640,779495103011.40823
2024-12-13,0.000023643,0.000024999,0.000023070,0.000024761,725835988495.71388
2024-12-14,0.000024799,0.000024867,0.000022931,0.000023316,301348206557.12686
2024-12-15,0.000023249,0.000024500,0.000022590,0.000024142,256971455529.86837
2024-12-16,0.000024158,0.000024685,0.000022894,0.000023499,593173963293.45368
2024-12-17,0.000023454,0.000023633,0.000022077,0.000022428,370623604883.77181
2024-12-18,0.000022432,0.000022529,0.000019103,0.000019460,712714677834.20762
2024-12-19,0.000019445,0.000019728,0.000016494,0.000017035,1126350771785.20239
2024-12-20,0.000017086,0.000017912,0.000014400,0.000017667,1509060114065.39382
