date,open,high,low,close,volume
2024-08-08,202.47000122070312,204.91000366210938,201.7899932861328,195.83187866210938,7761200
2024-08-09,203.47000122070312,206.47000122070312,202.89999389648438,197.50173950195312,5540200
2024-08-12,206.41000366210938,207.13999938964844,203.66000366210938,197.87600708007812,6936000
2024-08-13,207.72999572753906,208.08999633789062,205.39999389648438,199.55545043945312,6387800
2024-08-14,207.74000549316406,210.75999450683594,207.1199951171875,201.76272583007812,6999800
2024-08-15,213.0,213.88999938964844,211.10000610351562,203.01991271972656,7001000
2024-08-16,211.69000244140625,214.08999633789062,211.58999633789062,205.34231567382812,7931200
2024-08-19,214.0,215.52999877929688,213.82000732421875,206.7626190185547,6090800
2024-08-20,215.0,216.0,213.67999267578125,205.87013244628906,5640000
2024-08-21,214.42999267578125,215.0,212.83999633789062,205.94691467285156,5202300
2024-08-22,214.5800018310547,216.8000030517578,214.33999633789062,207.89505004882812,5247100
2024-08-23,217.60000610351562,219.19000244140625,216.5,209.50732421875,7214000
2024-08-26,219.00999450683594,219.67999267578125,218.0500030517578,210.3326416015625,5105200
2024-08-27,219.50999450683594,220.4199981689453,219.19000244140625,211.30189514160156,5185200
2024-08-28,219.25,222.2100067138672,219.19000244140625,212.3671417236328,6506400
2024-08-29,222.14999389648438,222.97999572753906,218.94000244140625,213.25006103515625,6416100
2024-08-30,222.5,225.47999572753906,221.92999267578125,215.73562622070312,8574100
2024-09-03,222.3000030517578,224.10000610351562,219.24000549316406,211.41708374023438,8956100
2024-09-04,221.0399932861328,222.07000732421875,217.2100067138672,210.48617553710938,7389500
2024-09-05,220.14999389648438,220.8000030517578,216.02999877929688,208.854736328125,8067900
2024-09-06,217.60000610351562,218.74000549316406,211.08999633789062,203.8931884765625,7777000
2024-09-09,215.19000244140625,218.14999389648438,214.17999267578125,208.0677947998047,8935100
2024-09-10,218.60000610351562,218.63999938964844,200.61000061035156,197.2714080810547,28406900
2024-09-11,205.25,207.6999969482422,201.8300018310547,198.8740997314453,13658700
2024-09-12,207.64999389648438,208.77999877929688,204.88999938964844,198.2694854736328,9054400
2024-09-13,206.86000061035156,207.85000610351562,203.02000427246094,196.08143615722656,10226700
2024-09-16,205.8300018310547,208.2100067138672,205.58999633789062,199.4786834716797,8634900
2024-09-17,207.72999572753906,209.92999267578125,207.66000366210938,200.8126220703125,7573300
2024-09-18,209.00999450683594,211.33999633789062,206.6999969482422,199.1619873046875,8259900
2024-09-19,209.77999877929688,211.91000366210938,207.33999633789062,201.9930419921875,11635200
2024-09-20,209.92999267578125,211.4199981689453,209.5,202.5784454345703,20885000
2024-09-23,211.0,211.8000030517578,209.99000549316406,202.91433715820312,7223500
2024-09-24,211.14999389648438,212.9499969482422,210.3699951171875,203.05825805664062,7323200
2024-09-25,211.67999267578125,212.24000549316406,208.61000061035156,201.71473693847656,8976500
2024-09-26,211.1300048828125,211.6999969482422,209.00999450683594,201.3212432861328,7807500
2024-09-27,210.64999389648438,212.44000244140625,209.3300018310547,202.01223754882812,7032500
2024-09-30,206.30999755859375,210.9600067138672,205.25999450683594,202.3577117919922,8663800
2024-10-01,208.89999389648438,209.08999633789062,206.19000244140625,198.6917266845703,8540100
2024-10-02,207.0800018310547,208.9499969482422,205.69000244140625,198.931640625,5810900
2024-10-03,206.1699981689453,206.49000549316406,204.33999633789062,196.95469665527344,7251300
2024-10-04,209.3000030517578,211.6699981689453,206.91000366210938,203.94537353515625,10211700
2024-10-07,211.02999877929688,213.3300018310547,209.69000244140625,203.66534423828125,6718900
2024-10-08,210.5800018310547,211.3300018310547,208.3800048828125,203.4915771484375,6021800
2024-10-09,209.6999969482422,214.24000549316406,209.3800048828125,206.06959533691406,7024000
2024-10-10,214.80999755859375,214.80999755859375,211.47000122070312,205.5095977783203,7927100
2024-10-11,215.6699981689453,224.6300048828125,215.16000366210938,214.6341094970703,18320700
2024-10-14,223.1999969482422,223.6999969482422,218.8800048828125,213.8520050048828,9048900
2024-10-15,223.66000366210938,225.4499969482422,221.82000732421875,214.7306671142578,9235800
2024-10-16,222.3300018310547,223.67999267578125,221.0399932861328,215.93760681152344,6382500
2024-10-17,224.27000427246094,225.85000610351562,223.30999755859375,216.6907501220703,6470200
2024-10-18,225.0,225.9199981689453,223.10000610351562,217.6080322265625,7000500
2024-10-21,225.22000122070312,225.6999969482422,222.89999389648438,215.31964111328125,5870000
2024-10-22,223.02000427246094,225.27999877929688,221.10000610351562,216.4010772705078,9586800
2024-10-23,223.66000366210938,224.8000030517578,222.52999877929688,215.71554565429688,6180500
2024-10-24,221.8300018310547,225.05999755859375,221.66000366210938,217.23147583007812,6002200
2024-10-25,225.0,225.6199951171875,220.8800048828125,214.65341186523438,6369700
2024-10-28,223.35000610351562,225.63999938964844,222.9499969482422,217.7335662841797,6843000
2024-10-29,225.2100067138672,226.75,222.80999755859375,215.22308349609375,6580000
2024-10-30,222.5399932861328,226.30999755859375,221.5800018310547,216.68109130859375,7110900
2024-10-31,224.6999969482422,225.69000244140625,221.82000732421875,214.27685546875,7829900
