date,open,high,low,close,volume
2024-08-19,0.000017528,0.000017871,0.000017048,0.000017814,6138147093.62729
2024-08-20,0.000017732,0.000019029,0.000017732,0.000018202,13131818741.37748
2024-08-21,0.000018222,0.000018862,0.000017680,0.000018564,3465660154.57966
2024-08-22,0.000018624,0.000019240,0.000018342,0.000018959,5883693059.65430
2024-08-23,0.000019290,0.000021012,0.000018766,0.000020748,10818742871.27568
2024-08-24,0.000020692,0.000023205,0.000020536,0.000021916,8279292794.23920
2024-08-25,0.000022004,0.000022004,0.000020210,0.000021000,12323117899.22708
2024-08-26,0.000021052,0.000021296,0.000019640,0.000019684,5912739867.57163
2024-08-27,0.000019769,0.000020180,0.000017983,0.000018255,9568481461.47394
2024-08-28,0.000018243,0.000018800,0.000017634,0.000018163,4144553092.39540
2024-08-29,0.000018093,0.000018981,0.000017779,0.000018079,3376435450.59721
2024-08-30,0.000018020,0.000018112,0.000016885,0.000017765,9232281822.17670
2024-08-31,0.000017873,0.000017915,0.000017188,0.000017316,1760433624.06334
2024-09-01,0.000017258,0.000017300,0.000016359,0.000016569,5134738769.53692
2024-09-02,0.000016456,0.000017629,0.000016388,0.000017474,8972181034.23316
2024-09-03,0.000017494,0.000018063,0.000016543,0.000016543,3135928826.34879
2024-09-04,0.000016560,0.000017249,0.000015485,0.000016811,19856551723.35253
2024-09-05,0.000017003,0.000017073,0.000015830,0.000015830,4654230892.37228
2024-09-06,0.000015802,0.000016626,0.000015181,0.000015805,15653861546.60038
2024-09-07,0.000015835,0.000016351,0.000015673,0.000015684,5485956096.31782
2024-09-08,0.000015891,0.000016720,0.000015891,0.000016450,4889282915.50325
2024-09-09,0.000016422,0.000017611,0.000016229,0.000017296,12769330837.53574
2024-09-10,0.000017197,0.000017659,0.000017066,0.000017215,6035093588.61166
2024-09-11,0.000017260,0.000017270,0.000016125,0.000016621,12220957019.72517
2024-09-12,0.000016594,0.000017300,0.000016594,0.000017018,6341813007.57413
2024-09-13,0.000017050,0.000017900,0.000016759,0.000017683,6015453916.22445
2024-09-14,0.000017688,0.000017688,0.000017048,0.000017220,2631909536.18107
2024-09-15,0.000017165,0.000017416,0.000016325,0.000016479,6692325300.40094
2024-09-16,0.000016379,0.000016777,0.000016010,0.000016159,6907590694.08495
2024-09-17,0.000016169,0.000016820,0.000015924,0.000016463,2733401601.31770
2024-09-18,0.000016525,0.000016895,0.000015780,0.000016895,3519346364.58733
2024-09-19,0.000016950,0.000018300,0.000016884,0.000017629,12275782833.73442
2024-09-20,0.000017625,0.000018650,0.000017332,0.000018147,3976874575.46384
2024-09-21,0.000018291,0.000018537,0.000017681,0.000018419,2829609225.71275
2024-09-22,0.000018332,0.000018450,0.000016634,0.000017159,5854600377.63956
2024-09-23,0.000017088,0.000017680,0.000016935,0.000017639,3492427153.11968
2024-09-24,0.000017632,0.000018727,0.000017288,0.000018520,4860603283.38307
2024-09-25,0.000018552,0.000019528,0.000018409,0.000018559,9208123563.14580
2024-09-26,0.000018578,0.000021032,0.000018188,0.000020949,31393499305.34691
2024-09-27,0.000020993,0.000024459,0.000020993,0.000023267,33748906266.34571
2024-09-28,0.000023191,0.000024474,0.000021855,0.000024126,21838905236.78678
2024-09-29,0.000024001,0.000024907,0.000022570,0.000022900,23955921098.98124
2024-09-30,0.000022966,0.000025400,0.000022432,0.000023868,33665722992.59733
