date,open,high,low,close,volume
2024-09-22,1.7773,1.7780,1.6284,1.6930,391009.81168
2024-09-23,1.6934,1.7892,1.6785,1.7431,948758.64951
2024-09-24,1.7480,2.0384,1.7040,1.9927,1710604.06971
2024-09-25,1.9909,2.1352,1.9650,2.0137,1843697.81013
2024-09-26,2.0332,2.2946,1.9874,2.2087,1203727.02065
2024-09-27,2.2147,2.4304,2.1901,2.2686,1143695.67318
2024-09-28,2.2723,2.3804,2.2179,2.3733,443347.24258
2024-09-29,2.3701,2.5796,2.2518,2.4562,810972.78215
2024-09-30,2.4573,2.6424,2.3342,2.4674,1365927.81068
2024-10-01,2.4584,2.5963,2.1505,2.3048,2801066.24452
2024-10-02,2.3000,2.4930,2.1062,2.2032,2169381.91137
2024-10-03,2.2063,2.2896,1.9721,2.0391,1520354.71164
2024-10-04,2.0342,2.3623,2.0089,2.2940,2189064.16919
2024-10-05,2.2916,2.3879,2.1950,2.2515,1549336.94357
2024-10-06,2.2525,2.5812,2.2173,2.5628,1517894.51826
2024-10-07,2.5613,2.8014,2.5259,2.5266,2554120.20809
2024-10-08,2.5258,2.5962,2.4226,2.4607,1747101.87948
2024-10-09,2.4559,2.5585,2.3024,2.3220,1507432.84481
2024-10-10,2.3235,2.4556,2.2208,2.4318,1606701.72749
2024-10-11,2.4380,2.8100,2.4148,2.7591,2402391.00640
2024-10-12,2.7587,2.8200,2.6636,2.6678,1473447.04943
2024-10-13,2.6748,2.8626,2.5977,2.6605,1648659.28573
2024-10-14,2.6637,2.9650,2.5962,2.8273,2039536.18554
2024-10-15,2.8278,2.9260,2.5522,2.6468,2345890.46068
2024-10-16,2.6492,2.7263,2.5000,2.6354,1041467.29637
2024-10-17,2.6481,2.6627,2.4495,2.5425,824537.08282
2024-10-18,2.5446,2.7259,2.5394,2.6569,753122.11714
2024-10-19,2.6557,2.7445,2.5783,2.6500,725563.75314
2024-10-20,2.6499,2.7464,2.5512,2.7170,1203483.57547
2024-10-21,2.7189,2.7781,2.4869,2.5043,681859.10065
2024-10-22,2.4957,2.5566,2.3727,2.4170,701577.75310
2024-10-23,2.4347,2.5500,2.3272,2.5155,1188870.94632
2024-10-24,2.5096,2.6031,2.4629,2.5520,982521.30556
2024-10-25,2.5563,2.5957,2.1892,2.3141,1323704.51381
2024-10-26,2.3067,2.4004,2.2466,2.3604,690344.35009
2024-10-27,2.3574,2.5120,2.3317,2.4875,756542.45581
2024-10-28,2.4891,2.5380,2.2484,2.4629,1369595.72732
2024-10-29,2.4617,2.6943,2.4454,2.6148,1151488.41270
2024-10-30,2.6036,2.6632,2.5221,2.5831,698881.53874
2024-10-31,2.5881,2.5915,2.3500,2.3774,600133.86021
2024-11-01,2.3814,2.4294,2.1762,2.1974,1119342.18134
2024-11-02,2.1976,2.2407,2.1175,2.1750,539813.78120
2024-11-03,2.1773,2.1773,1.9431,2.0812,1240726.43300
2024-11-04,2.0776,2.1313,1.8813,1.9184,1095039.04894
2024-11-05,1.9238,2.1771,1.9238,2.1029,769652.47379
2024-11-06,2.1020,2.5162,2.1020,2.4226,2629052.66255
2024-11-07,2.4154,2.4786,2.2800,2.3840,1005335.22089
2024-11-08,2.3930,2.5134,2.1956,2.3239,1316827.59746
2024-11-09,2.3228,2.5806,2.2709,2.4795,1783962.30571
2024-11-10,2.4862,2.8776,2.4476,2.7471,3093905.30872
2024-11-11,2.7488,3.2212,2.7365,3.1271,4076376.14023
2024-11-12,3.1291,3.3772,2.8186,3.2466,5028113.77734
2024-11-13,3.2577,4.8000,2.8751,4.1686,13044671.73648
2024-11-14,4.1616,4.4449,3.5367,3.5862,7033512.36259
2024-11-15,3.5928,3.9650,3.3693,3.8958,6989436.03303
2024-11-16,3.8983,3.9700,3.5588,3.6058,1511705.08493
2024-11-17,3.6000,3.9384,3.3786,3.6065,2862772.27895
2024-11-18,3.6208,3.7190,3.3671,3.4515,2227598.37430
2024-11-19,3.4543,3.5611,3.1912,3.2979,1685285.25373
2024-11-20,3.2929,3.3707,3.0332,3.0510,2551302.20210
2024-11-21,3.0512,3.3812,2.9829,3.2729,2036681.94988
2024-11-22,3.2694,3.4410,3.0447,3.2132,2526712.78613
2024-11-23,3.2146,3.5763,3.1377,3.2732,3629305.20118
2024-11-24,3.2722,3.4728,3.0114,3.1689,1642458.13250
2024-11-25,3.1716,3.6525,3.0599,3.1795,3952885.63386
2024-11-26,3.1795,3.3794,2.9046,3.0146,2681216.97130
2024-11-27,3.0133,3.1803,2.9578,3.1185,1247183.58851
2024-11-28,3.1001,3.2278,2.9835,3.0817,1047792.37168
2024-11-29,3.0829,3.3317,3.0608,3.2877,1484094.26278
2024-11-30,3.2884,3.3081,3.1612,3.1808,844071.75647
2024-12-01,3.1817,3.4499,3.0531,3.4417,1882432.40858
2024-12-02,3.4424,3.4711,2.9994,3.1209,3462557.97259
2024-12-03,3.1204,3.3643,2.9229,3.2818,2230337.45208
2024-12-04,3.2841,3.4383,3.1152,3.1879,1548608.68981
2024-12-05,3.1953,3.4480,3.0438,3.3504,2179122.62495
2024-12-06,3.3382,3.6047,3.2762,3.4895,2561430.03685
2024-12-07,3.4902,4.0150,3.4086,3.8831,3183363.63076
2024-12-08,3.8803,3.9282,3.6390,3.7210,1465321.77214
2024-12-09,3.7192,3.7192,2.5800,3.0572,4050488.06565
2024-12-10,3.0509,3.1392,2.6458,2.8558,2373885.74654
2024-12-11,2.8400,3.1347,2.7611,3.0520,1344897.66914
2024-12-12,3.0514,3.1967,2.9329,2.9492,1532014.16554
2024-12-13,2.9616,3.0000,2.8472,2.9611,1079672.25575
2024-12-14,2.9527,2.9741,2.7584,2.8451,935220.04541
2024-12-15,2.8428,2.8858,2.7021,2.8466,646907.15937
2024-12-16,2.8574,2.9300,2.6342,2.7471,2358657.84775
2024-12-17,2.7529,2.8705,2.6732,2.7077,1164460.04260
2024-12-18,2.7191,2.7812,2.2382,2.3072,2163316.31449
2024-12-19,2.3077,2.3224,2.0217,2.0641,2369602.23764
2024-12-20,2.0630,2.1551,1.7234,2.0994,3425909.66164
2024-12-21,2.1040,2.2518,1.8582,1.8873,1484593.31030
2024-12-22,1.8894,2.0397,1.8163,1.9125,869251.40239
2024-12-23,1.9156,2.0457,1.8452,2.0241,904787.00106
2024-12-24,2.0283,2.0954,1.9500,2.0493,960264.33244
2024-12-25,2.0462,2.0797,1.9437,1.9812,904086.71322
2024-12-26,1.9775,2.0056,1.8140,1.8352,756238.10426
2024-12-27,1.8399,1.9314,1.7953,1.8171,500936.90249
2024-12-28,1.8279,1.9714,1.7983,1.9244,636569.15415
